"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","376","ISR","Israel","2011","24011.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","376","ISR","Israel","2012","24746.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","376","ISR","Israel","2013","26407.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","376","ISR","Israel","2014","26296.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","376","ISR","Israel","2015","26832.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","376","ISR","Israel","2016","28652.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","376","ISR","Israel","2017","29543.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","376","ISR","Israel","2018","30132.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","376","ISR","Israel","2019","30688.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","376","ISR","Israel","2020","29460.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","376","ISR","Israel","2021","32898.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","376","ISR","Israel","2022","36538.2",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","376","ISR","Israel","2023","37680.4",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2005","23680.0",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2006","25467.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2007","26508.6",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2008","27873.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2009","27892.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2010","28341.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2011","29357.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2012","29367.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2013","29412.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2014","29381.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2015","29857.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2016","32030.9",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2017","33348.8",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2018","34425.3",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2019","36597.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2020","34921.5",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2021","38332.1",
"5","Final consumption expenditure per capita in USD adjusted by purchasing power parities","Final consumption expenditure","Per capita in USD adjusted by purchasing power parities","380","ITA","Italy","2022","43780.9",
